304;207000;6000;9000000;9000000;0
305;210000;6000;9000000;9000000;0
306;213000;6000;9000000;9000000;0
307;216000;6000;9000000;9000000;0
308;219000;6000;9000000;9000000;0
309;222000;6000;9000000;9000000;0
310;225000;6000;9000000;9000000;0
311;228000;6000;9000000;9000000;0
312;231000;6000;9000000;9000000;0
313;234000;6000;9000000;9000000;0
314;237000;6000;9000000;9000000;0
315;240000;6000;9000000;9000000;0
316;243000;6000;9000000;9000000;0
317;246000;6000;9000000;9000000;0
318;249000;6000;9000000;9000000;0
319;252000;6000;9000000;9000000;0
320;255000;6000;9000000;9000000;0
321;258000;6000;9000000;9000000;0
322;261000;6000;9000000;9000000;0
323;264000;6000;9000000;9000000;0
324;267000;6000;9000000;9000000;0
325;270000;6000;9000000;9000000;0
326;273000;6000;9000000;9000000;0
327;276000;6000;9000000;9000000;0
328;279000;6000;9000000;9000000;0
329;282000;6000;9000000;9000000;0
330;285000;6000;9000000;9000000;0
331;288000;6000;9000000;9000000;0
332;291000;6000;9000000;9000000;0
333;294000;6000;9000000;9000000;0
334;297000;6000;9000000;9000000;0
335;300000;6000;9000000;9000000;0
336;303000;6000;9000000;9000000;0
337;306000;6000;9000000;9000000;0
338;309000;6000;9000000;9000000;0
339;312000;6000;9000000;9000000;0
340;315000;6000;9000000;9000000;0
341;318000;6000;9000000;9000000;0
342;321000;6000;9000000;9000000;0
343;324000;6000;9000000;9000000;0
344;327000;6000;9000000;9000000;0
345;330000;6000;9000000;9000000;0
346;333000;6000;9000000;9000000;0
347;336000;6000;9000000;9000000;0
348;339000;6000;9000000;9000000;0
349;342000;6000;9000000;9000000;0
350;345000;6000;9000000;9000000;0
351;348000;6000;9000000;9000000;0
352;0;9000;9000000;9000000;0
353;3000;9000;9000000;9000000;0
354;6000;9000;9000000;9000000;0
355;9000;9000;9000000;9000000;0
356;12000;9000;9000000;9000000;0
357;15000;9000;9000000;9000000;0
358;18000;9000;9000000;9000000;0
359;21000;9000;9000000;9000000;0
360;24000;9000;9000000;9000000;0
361;27000;9000;9000000;9000000;0
362;30000;9000;9000000;9000000;0
363;33000;9000;9000000;9000000;0
364;36000;9000;9000000;9000000;0
365;39000;9000;9000000;9000000;0
366;42000;9000;9000000;9000000;0
367;45000;9000;9000000;9000000;0
368;48000;9000;9000000;9000000;0
369;51000;9000;9000000;9000000;0
370;54000;9000;9000000;9000000;0
371;57000;9000;9000000;9000000;0
372;60000;9000;9000000;9000000;0
373;63000;9000;9000000;9000000;0
374;66000;9000;9000000;9000000;0
375;69000;9000;9000000;9000000;0
376;72000;9000;9000000;9000000;0
377;75000;9000;9000000;9000000;0
378;78000;9000;9000000;9000000;0
379;81000;9000;9000000;9000000;0
380;84000;9000;9000000;9000000;0
381;87000;9000;9000000;9000000;0
382;90000;9000;9000000;9000000;0
383;93000;9000;9000000;9000000;0
384;96000;9000;9000000;9000000;0
385;99000;9000;9000000;9000000;0
386;102000;9000;9000000;9000000;0
387;105000;9000;9000000;9000000;0
388;108000;9000;9000000;9000000;0
389;111000;9000;9000000;9000000;0
390;114000;9000;9000000;9000000;0
391;117000;9000;9000000;9000000;0
392;120000;9000;9000000;9000000;0
393;123000;9000;9000000;9000000;0
394;126000;9000;9000000;9000000;0
395;129000;9000;9000000;9000000;0
396;132000;9000;9000000;9000000;0
397;135000;9000;9000000;9000000;0
398;138000;9000;9000000;9000000;0
399;141000;9000;9000000;9000000;0
400;144000;9000;9000000;9000000;0
401;147000;9000;9000000;9000000;0
402;150000;9000;9000000;9000000;0
403;153000;9000;9000000;9000000;0
404;156000;9000;9000000;9000000;0
405;159000;9000;9000000;9000000;0
406;162000;9000;9000000;9000000;0
407;165000;9000;9000000;9000000;0
408;168000;9000;9000000;9000000;0
409;171000;9000;9000000;9000000;0
410;174000;9000;9000000;9000000;0
411;177000;9000;9000000;9000000;0
